,speed(RPM),max_torque
1256,10305,113.1595032
1257,10312,113.1595032
1258,10320,113.1595032
1259,10328,112.8796705
1260,10336,112.8796705
1261,10344,112.8796705
1262,10352,112.8796705
1263,10359,112.5998294
1264,10367,112.5998294
1265,10375,112.5998294
1266,10383,112.31998
1267,10391,112.31998
1268,10398,112.31998
1269,10406,112.0401223
1270,10414,112.0401223
1271,10422,112.0401223
1272,10430,111.7602564
1273,10437,111.7602564
1274,10445,111.7602564
1275,10453,111.4803826
1276,10461,111.4803826
1277,10469,111.4803826
1278,10477,111.4803826
1279,10484,111.4803826
1280,10492,111.4803826
1281,10500,111.2005007
1282,10508,111.2005007
1283,10516,111.2005007
1284,10523,110.9206111
1285,10531,110.9206111
1286,10539,110.9206111
1287,10547,110.6407136
1288,10555,110.6407136
1289,10562,110.6407136
1290,10570,110.3608086
1291,10578,110.3608086
1292,10586,110.3608086
1293,10594,110.080896
1294,10602,110.080896
1295,10609,109.800976
1296,10617,109.800976
1297,10625,109.5210487
1298,10633,109.5210487
1299,10641,109.5210487
1300,10648,109.2411141
1301,10656,109.2411141
1302,10664,109.2411141
1303,10672,109.2411141
1304,10680,109.2411141
1305,10687,109.2411141
1306,10695,109.2411141
1307,10703,108.9611725
1308,10711,108.9611725
1309,10719,108.9611725
1310,10727,108.9611725
1311,10734,108.6812239
1312,10742,108.6812239
1313,10750,108.6812239
1314,10758,108.4012684
1315,10766,108.4012684
1316,10773,108.4012684
1317,10781,108.4012684
1318,10789,108.1213061
1319,10797,108.1213061
1320,10805,107.8413371
1321,10812,107.8413371
1322,10820,107.8413371
1323,10828,107.8413371
1324,10836,107.5613617
1325,10844,107.5613617
1326,10852,107.5613617
1327,10859,107.5613617
1328,10867,107.2813798
1329,10875,107.2813798
1330,10883,107.0013916
1331,10891,107.0013916
1332,10898,107.0013916
1333,10906,107.0013916
1334,10914,106.7213972
1335,10922,106.7213972
1336,10930,106.7213972
1337,10937,106.7213972
1338,10945,106.7213972
1339,10953,106.4413967
1340,10961,106.4413967
1341,10969,106.4413967
1342,10977,106.1613903
1343,10984,106.1613903
1344,10992,106.1613903
1345,11000,106.1613903
1346,11008,105.881378
1347,11016,105.881378
1348,11023,105.881378
1349,11031,105.881378
1350,11039,105.881378
1351,11047,105.6013601
1352,11055,105.6013601
1353,11062,105.6013601
1354,11070,105.6013601
1355,11078,105.3213365
1356,11086,105.3213365
1357,11094,105.3213365
1358,11101,105.0413075
1359,11109,105.0413075
1360,11117,105.0413075
1361,11125,105.0413075
1362,11133,105.0413075
1363,11141,104.7612732
1364,11148,104.7612732
1365,11156,104.7612732
1366,11164,104.4812336
1367,11172,104.4812336
1368,11180,104.4812336
1369,11187,104.201189
1370,11195,104.201189
1371,11203,104.201189
1372,11211,104.201189
1373,11219,104.201189
1374,11226,103.9211394
1375,11234,103.9211394
1376,11242,103.9211394
1377,11250,103.9211394
1378,11258,103.641085
1379,11265,103.641085
1380,11273,103.641085
1381,11281,103.361026
1382,11289,103.361026
1383,11297,103.361026
1384,11305,103.361026
1385,11312,103.0809623
1386,11320,103.0809623
1387,11328,103.0809623
1388,11336,103.0809623
1389,11344,103.0809623
1390,11351,103.0809623
1391,11359,102.8008942
1392,11367,102.8008942
1393,11375,102.8008942
1394,11383,102.8008942
1395,11390,102.5208219
1396,11398,102.5208219
1397,11406,102.5208219
1398,11414,102.5208219
1399,11422,102.5208219
1400,11429,102.5208219
1401,11437,102.2407453
1402,11445,102.2407453
1403,11453,102.2407453
1404,11461,102.2407453
1405,11468,101.9606648
1406,11476,101.9606648
